annotator	session_id	id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none	romance
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	ge9n67s	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_554	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	Asking question but in a provocative way.	FALSE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	1.7867E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	guek77o	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	id_262	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_676	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.80119E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.78947E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.7885E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	fk1mevd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.79871E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1269	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	id_1793	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1647	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	id_1793	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	eqjueqk	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1370	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	It appears the author is expressing support for a particular sporting team (cycling?)	FALSE	FALSE
5d35c29a467d18001981d677	68b711530015c7577c730680	gjzh8o2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1093	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
6776ff337a445f68ee4103bf	68b7135a4460fd9542015f43	id_1776	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
58cd0bc2a47dbb000171dc8b	68b70f6c6fe453113e883782	id_1982	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	1.7977E+16	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
6776ff337a445f68ee4103bf	68b7135a4460fd9542015f43	1.7981E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	gydcuh6	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	As said before, not sure what the text is referring to but seems to be expressing factual information.	FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_933	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d35c29a467d18001981d677	68b711530015c7577c730680	gjzh8o2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d35c29a467d18001981d677	68b711530015c7577c730680	1.79862E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d35c29a467d18001981d677	68b711530015c7577c730680	gjzh8o2	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d35c29a467d18001981d677	68b711530015c7577c730680	1.79862E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
6776ff337a445f68ee4103bf	68b7135a4460fd9542015f43	id_1776	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.79429E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1370	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1093	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1763	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1846	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1370	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	id_1093	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	1.79205E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE		FALSE	FALSE
5a9c41f2dbdb470001eeef9c	68b70ef5137780a8bf6b0908	f36ga6j	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	e9zgehk	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	1.7873E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	grno180	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	hk8v2ue	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79588E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1793	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	1.79567E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	1.79871E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_1909	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79567E+16	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	1.7885E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_616	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_1990	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_936	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	1.79545E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_2043	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	johhrzi	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	id_2073	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	e0mlty7	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_562	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_275	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1909	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_1394	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	1.79814E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79399E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_446	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_544	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	j8s7tty	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	g5ibwqk	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.78662E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_1807	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.78947E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
660453c9877e571d12b555f7	68b7131718f324eb561e3782	cwqthzw	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.80168E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_516	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_2202	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	gsmveu8	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_2038	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	f25hk7s	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE		FALSE	FALSE
5f25419d6c25411a2b68ddd8	68b71795fbdb2f6fcc113ba3	1.78649E+16	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_547	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5f25419d6c25411a2b68ddd8	68b71795fbdb2f6fcc113ba3	1.79393E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	jrfvz3e	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5f25419d6c25411a2b68ddd8	68b71795fbdb2f6fcc113ba3	id_1776	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_516	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jz60rud	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
5f25419d6c25411a2b68ddd8	68b71795fbdb2f6fcc113ba3	id_1139	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_2139	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_1647	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	cua05ol	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5f25419d6c25411a2b68ddd8	68b71795fbdb2f6fcc113ba3	icjwk7r	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	e9nzibl	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	gmkr8vb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	cyh84b9	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.79545E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	e0xyqm1	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	1.80168E+16	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	id_1135	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	hs4h6tt	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jppas2p	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	hu4ej8g	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	1.80517E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.79225E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_2145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_429	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	iaal3ws	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	1.78578E+16	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	cua05ol	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.79612E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	id_1102	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	1.78578E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	1.80345E+16	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE		FALSE	FALSE
680e1b9a36b987121bbc9c9a	68b7147d606d887ad36dd38a	jxwf9t4	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
67798247d6fc9e510470baef	68b714b54e67e21b55e9a18b	jxwf9t4	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
652d3c440e9e1391e8840a53	68b715f72c19215ff996a456	id_1623	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
